                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                 1.0044,                0.51309,                 1.0328,                0.96628,                0.92697,                0.95028,                0.63403,                 1.1227,                0.49728,                 1.1537,               0.004918,               0.004918,               0.004918
                    156,                 1.0093,                 0.5154,                 1.0423,                0.96047,                0.88129,                0.95035,                0.61263,                  1.132,                0.48575,                 1.1546,               0.004885,               0.004885,               0.004885
                    157,                0.98158,                0.50718,                 1.0325,                0.95503,                0.88807,                0.94202,                0.60616,                 1.1202,                0.47845,                 1.1452,               0.004852,               0.004852,               0.004852
                    158,                0.98988,                0.50168,                 1.0327,                0.92743,                0.89156,                0.93709,                0.62218,                 1.1265,                0.49366,                 1.1503,               0.004819,               0.004819,               0.004819
                    159,                0.99546,                0.50619,                 1.0468,                0.96024,                0.92723,                0.96388,                0.62771,                 1.1194,                0.49279,                 1.1487,               0.004786,               0.004786,               0.004786
                    160,                 1.0049,                0.51666,                 1.0399,                 0.9755,                0.87871,                0.95198,                0.61623,                 1.1249,                0.49216,                 1.1469,               0.004753,               0.004753,               0.004753
                    161,                0.98654,                0.50582,                 1.0401,                0.94152,                0.89178,                0.93145,                0.61107,                 1.1227,                0.50021,                 1.1477,                0.00472,                0.00472,                0.00472
                    162,                 1.0088,                0.51398,                 1.0373,                0.96826,                0.88538,                 0.9493,                0.58759,                 1.1347,                0.49913,                 1.1517,               0.004687,               0.004687,               0.004687
                    163,                0.99479,                0.51841,                 1.0382,                0.87055,                0.89012,                0.90799,                0.59812,                 1.1165,                0.48668,                 1.1606,               0.004654,               0.004654,               0.004654
                    164,                 0.9863,                0.49777,                 1.0333,                0.89993,                0.93511,                0.95268,                0.61585,                 1.1146,                0.48975,                 1.1568,               0.004621,               0.004621,               0.004621
                    165,                 0.9702,                0.49257,                 1.0376,                0.93515,                0.91771,                0.95693,                0.61963,                 1.1207,                0.49326,                 1.1515,               0.004588,               0.004588,               0.004588
                    166,                 0.9924,                0.50013,                 1.0311,                0.95819,                 0.8796,                0.94499,                0.62916,                 1.1203,                0.48293,                 1.1581,               0.004555,               0.004555,               0.004555
                    167,                0.98581,                0.50313,                 1.0313,                0.93653,                0.90329,                0.94741,                0.64229,                 1.1267,                0.48375,                 1.1607,               0.004522,               0.004522,               0.004522
                    168,                0.98502,                0.50732,                 1.0405,                0.88908,                0.94604,                0.94262,                0.62398,                 1.1213,                0.48986,                 1.1514,               0.004489,               0.004489,               0.004489
                    169,                0.99326,                0.50047,                  1.038,                0.90045,                0.91552,                0.94545,                0.61235,                 1.1209,                0.48184,                 1.1517,               0.004456,               0.004456,               0.004456
                    170,                0.97665,                0.49601,                 1.0339,                 0.9406,                0.91389,                0.94207,                0.61725,                 1.1201,                0.49495,                 1.1522,               0.004423,               0.004423,               0.004423
                    171,                0.96961,                0.49535,                 1.0331,                0.95388,                0.92386,                0.95605,                0.62434,                 1.1151,                0.48461,                 1.1522,                0.00439,                0.00439,                0.00439
                    172,                0.97375,                0.49984,                 1.0365,                 0.9704,                0.90025,                0.95279,                0.60848,                 1.1145,                0.48408,                  1.148,               0.004357,               0.004357,               0.004357
                    173,                 0.9833,                0.49968,                 1.0372,                0.96499,                 0.8994,                0.95774,                0.63092,                 1.0941,                0.47701,                 1.1399,               0.004324,               0.004324,               0.004324
                    174,                0.97612,                0.49959,                 1.0353,                 0.9549,                0.89127,                0.95966,                 0.6408,                  1.118,                0.48637,                 1.1425,               0.004291,               0.004291,               0.004291
                    175,                0.97962,                0.50091,                 1.0333,                0.98203,                0.89517,                0.94898,                0.61657,                 1.1249,                0.48795,                 1.1536,               0.004258,               0.004258,               0.004258
                    176,                0.99924,                0.50802,                 1.0411,                0.93288,                0.92119,                0.94954,                0.62164,                 1.1195,                0.48463,                 1.1493,               0.004225,               0.004225,               0.004225
                    177,                0.96602,                0.49698,                 1.0367,                 0.9538,                0.87813,                0.94998,                0.60694,                 1.1435,                0.49449,                 1.1681,               0.004192,               0.004192,               0.004192
                    178,                0.96215,                0.48641,                 1.0322,                0.95019,                0.89678,                0.94808,                0.62222,                 1.1147,                0.49482,                 1.1509,               0.004159,               0.004159,               0.004159
                    179,                0.96396,                0.48741,                 1.0193,                 0.9716,                0.91512,                0.95664,                0.62483,                 1.1331,                0.48554,                 1.1568,               0.004126,               0.004126,               0.004126
                    180,                0.95876,                0.48855,                 1.0398,                0.96816,                0.90874,                0.95179,                0.62308,                 1.1188,                0.48143,                 1.1456,               0.004093,               0.004093,               0.004093
                    181,                0.97244,                 0.4947,                 1.0247,                 0.9526,                0.90502,                0.95395,                0.64084,                 1.1353,                0.48493,                 1.1595,                0.00406,                0.00406,                0.00406
                    182,                0.97964,                0.50207,                 1.0329,                0.90381,                0.93458,                0.94467,                0.60524,                 1.1417,                0.48885,                 1.1648,               0.004027,               0.004027,               0.004027
                    183,                 0.9641,                  0.492,                 1.0194,                0.98253,                0.92208,                0.95475,                0.60529,                 1.1551,                0.49383,                 1.1759,               0.003994,               0.003994,               0.003994
                    184,                  0.957,                0.47687,                 1.0098,                0.94103,                0.92499,                0.95723,                0.61207,                 1.1209,                0.48028,                 1.1521,               0.003961,               0.003961,               0.003961
                    185,                0.96912,                 0.4883,                 1.0293,                0.97534,                0.92135,                0.95715,                0.64254,                 1.1023,                0.47949,                 1.1338,               0.003928,               0.003928,               0.003928
                    186,                0.95144,                0.48088,                   1.02,                0.93132,                0.90418,                0.94091,                0.62597,                 1.1277,                0.48376,                 1.1619,               0.003895,               0.003895,               0.003895
                    187,                0.97323,                0.49308,                 1.0326,                0.95544,                0.87735,                0.94438,                0.61173,                 1.1224,                0.48873,                 1.1632,               0.003862,               0.003862,               0.003862
                    188,                0.95357,                0.48052,                 1.0307,                0.96825,                 0.9179,                0.94921,                 0.6176,                 1.1295,                 0.4989,                 1.1635,               0.003829,               0.003829,               0.003829
                    189,                 0.9556,                0.48704,                 1.0296,                0.95839,                0.91392,                 0.9513,                0.63302,                 1.1181,                0.48376,                 1.1573,               0.003796,               0.003796,               0.003796
                    190,                0.96473,                0.49658,                 1.0279,                0.96855,                0.90392,                0.94986,                0.63967,                 1.1102,                0.47752,                 1.1507,               0.003763,               0.003763,               0.003763
                    191,                0.94626,                0.48488,                 1.0217,                0.93008,                0.88816,                0.92346,                0.62409,                 1.1064,                0.48251,                 1.1429,                0.00373,                0.00373,                0.00373
                    192,                0.96545,                0.48886,                 1.0287,                0.95223,                0.90555,                0.95456,                0.62665,                 1.1214,                0.48186,                 1.1534,               0.003697,               0.003697,               0.003697
                    193,                 0.9459,                0.48406,                 1.0329,                0.96493,                0.87531,                0.93247,                0.61016,                 1.1172,                0.48321,                 1.1635,               0.003664,               0.003664,               0.003664
                    194,                0.95166,                0.47992,                 1.0286,                0.95248,                0.92845,                0.95793,                0.62496,                  1.114,                0.47171,                 1.1574,               0.003631,               0.003631,               0.003631
                    195,                0.95176,                0.48627,                 1.0146,                0.95624,                0.92336,                0.94979,                0.61324,                 1.1242,                0.48043,                 1.1583,               0.003598,               0.003598,               0.003598
                    196,                0.96052,                0.48995,                 1.0172,                 0.9756,                0.90628,                0.94774,                0.62334,                 1.1375,                 0.4809,                 1.1629,               0.003565,               0.003565,               0.003565
                    197,                0.95158,                0.48323,                 1.0102,                0.92003,                0.91267,                0.94016,                0.61095,                 1.1315,                 0.4735,                 1.1602,               0.003532,               0.003532,               0.003532
                    198,                0.94367,                 0.4743,                 1.0123,                 0.9606,                0.89396,                0.94205,                0.62288,                 1.1302,                0.48451,                 1.1606,               0.003499,               0.003499,               0.003499
                    199,                0.94434,                0.47762,                 1.0188,                 0.9385,                0.89046,                0.94051,                0.62219,                 1.1238,                0.48772,                 1.1569,               0.003466,               0.003466,               0.003466
                    200,                0.94371,                0.47956,                 1.0107,                0.94696,                0.92056,                0.95339,                0.63874,                 1.1228,                0.48184,                 1.1555,               0.003433,               0.003433,               0.003433
                    201,                0.95563,                0.47581,                 1.0284,                0.95377,                0.89716,                0.95299,                0.62986,                 1.1132,                0.48087,                 1.1489,                 0.0034,                 0.0034,                 0.0034
                    202,                0.93041,                0.47307,                 1.0076,                 0.9248,                0.89877,                0.94287,                 0.6489,                 1.1151,                0.48318,                 1.1572,               0.003367,               0.003367,               0.003367
                    203,                0.92097,                0.47412,                 1.0045,                0.98415,                0.87005,                0.94725,                0.63863,                 1.1254,                0.47979,                 1.1591,               0.003334,               0.003334,               0.003334
                    204,                0.93844,                0.47782,                 1.0268,                0.93001,                0.85947,                0.91523,                0.62583,                 1.1376,                0.48222,                  1.174,               0.003301,               0.003301,               0.003301
                    205,                0.92877,                0.47094,                  1.005,                0.93701,                0.92989,                 0.9452,                 0.6241,                 1.1256,                0.47761,                 1.1605,               0.003268,               0.003268,               0.003268
                    206,                0.95254,                0.47932,                 1.0138,                0.95797,                0.88535,                0.93928,                0.63266,                 1.1266,                0.48034,                 1.1572,               0.003235,               0.003235,               0.003235
                    207,                 0.9332,                0.47064,                  1.009,                 0.9418,                0.90751,                0.94524,                0.64568,                 1.1189,                0.47335,                 1.1622,               0.003202,               0.003202,               0.003202
                    208,                0.94329,                0.47832,                 1.0125,                0.95938,                0.85521,                0.92599,                0.63296,                 1.1179,                0.48522,                 1.1496,               0.003169,               0.003169,               0.003169
                    209,                0.92206,                  0.461,                 1.0053,                0.98559,                0.88151,                0.94943,                0.63776,                 1.1207,                0.48329,                 1.1532,               0.003136,               0.003136,               0.003136
                    210,                0.95234,                0.47436,                 1.0165,                0.92397,                0.90689,                0.94464,                0.63706,                 1.1169,                0.48386,                 1.1486,               0.003103,               0.003103,               0.003103
                    211,                0.91956,                0.46464,                 1.0263,                0.95915,                0.91397,                0.95301,                0.64334,                 1.0962,                0.46618,                 1.1438,                0.00307,                0.00307,                0.00307
                    212,                0.93571,                0.47357,                 1.0013,                 0.9458,                0.93299,                0.95368,                0.63255,                 1.1184,                0.47383,                 1.1472,               0.003037,               0.003037,               0.003037
                    213,                0.92696,                 0.4719,                   1.02,                0.94621,                0.90371,                0.94482,                0.64109,                 1.1201,                 0.4674,                 1.1523,               0.003004,               0.003004,               0.003004
                    214,                0.93311,                0.47003,                 1.0154,                0.91817,                0.93254,                0.94481,                0.63075,                 1.1229,                0.47786,                 1.1628,               0.002971,               0.002971,               0.002971
                    215,                0.93304,                0.46814,                  1.011,                0.92807,                0.94434,                0.95481,                0.63553,                 1.1262,                0.47749,                 1.1662,               0.002938,               0.002938,               0.002938
                    216,                0.91628,                0.46411,                 1.0231,                0.96277,                0.91611,                0.95547,                0.65387,                 1.1093,                0.47166,                 1.1494,               0.002905,               0.002905,               0.002905
                    217,                0.92712,                0.46736,                 1.0045,                0.95045,                0.89733,                 0.9442,                0.63086,                 1.1262,                0.48078,                 1.1478,               0.002872,               0.002872,               0.002872
                    218,                0.93596,                0.47533,                 1.0138,                0.98824,                0.85389,                0.94086,                0.61647,                 1.1168,                0.47523,                 1.1537,               0.002839,               0.002839,               0.002839
                    219,                0.91494,                 0.4596,                0.99832,                 0.9301,                0.90996,                0.93769,                0.62787,                 1.1052,                0.47332,                 1.1442,               0.002806,               0.002806,               0.002806
                    220,                 0.8948,                0.45278,                0.99127,                0.95893,                0.88353,                0.95487,                0.63339,                 1.1206,                0.47332,                 1.1606,               0.002773,               0.002773,               0.002773
                    221,                0.90756,                0.46363,                 1.0082,                0.93581,                0.89577,                 0.9519,                0.63289,                 1.1141,                0.47167,                 1.1564,                0.00274,                0.00274,                0.00274
                    222,                0.91684,                0.45768,                 1.0072,                0.96918,                0.87888,                0.94544,                 0.6296,                 1.1272,                 0.4766,                 1.1627,               0.002707,               0.002707,               0.002707
                    223,                0.91722,                0.46461,                 0.9992,                0.94653,                0.90972,                0.94876,                0.62838,                 1.1312,                0.48416,                 1.1706,               0.002674,               0.002674,               0.002674
                    224,                0.92101,                0.46224,                 1.0027,                0.98485,                  0.893,                0.94979,                0.62702,                 1.1234,                0.48522,                 1.1623,               0.002641,               0.002641,               0.002641
                    225,                0.90709,                0.45743,                 1.0084,                0.95772,                0.90041,                0.94595,                0.63684,                 1.1099,                0.46733,                 1.1536,               0.002608,               0.002608,               0.002608
                    226,                0.91387,                0.45651,                 1.0034,                0.97341,                0.90976,                0.95156,                0.63288,                 1.1054,                0.46416,                 1.1537,               0.002575,               0.002575,               0.002575
                    227,                0.90281,                 0.4629,                 1.0072,                0.95082,                0.86595,                0.94054,                0.63605,                 1.1161,                0.47441,                 1.1515,               0.002542,               0.002542,               0.002542
                    228,                0.92798,                0.46622,                 1.0109,                0.95936,                0.92528,                0.94869,                0.63114,                 1.1176,                0.46717,                 1.1509,               0.002509,               0.002509,               0.002509
                    229,                0.93706,                0.46739,                 1.0097,                0.98448,                0.92075,                  0.954,                0.63125,                 1.1085,                0.46456,                 1.1513,               0.002476,               0.002476,               0.002476
                    230,                0.91892,                0.46143,                 1.0084,                0.93631,                0.91155,                0.95011,                0.64485,                 1.1071,                 0.4684,                 1.1478,               0.002443,               0.002443,               0.002443
                    231,                0.90199,                0.45099,                0.99325,                0.94487,                0.90534,                0.94654,                0.63898,                 1.1134,                0.47061,                 1.1535,                0.00241,                0.00241,                0.00241
                    232,                0.91337,                0.45502,                 1.0092,                0.97797,                0.92507,                 0.9551,                0.61229,                 1.1377,                0.47451,                 1.1643,               0.002377,               0.002377,               0.002377
                    233,                0.90612,                0.45682,                 1.0008,                0.96999,                0.89899,                0.94941,                0.63071,                 1.1237,                0.46947,                 1.1532,               0.002344,               0.002344,               0.002344
                    234,                0.90463,                0.45018,                 1.0061,                0.94242,                0.89722,                0.95462,                0.62443,                 1.1113,                0.46471,                 1.1508,               0.002311,               0.002311,               0.002311
                    235,                0.90426,                0.45008,                0.98474,                0.96071,                 0.9118,                0.95954,                0.62212,                 1.1208,                0.46638,                 1.1597,               0.002278,               0.002278,               0.002278
                    236,                0.90187,                0.45527,                0.99774,                0.95899,                0.91169,                0.96111,                 0.6274,                 1.1344,                0.47539,                 1.1669,               0.002245,               0.002245,               0.002245
                    237,                0.91608,                0.46296,                0.99037,                0.99005,                0.87843,                0.94645,                0.64447,                 1.1227,                0.46578,                 1.1604,               0.002212,               0.002212,               0.002212
                    238,                0.90177,                0.45261,                 1.0026,                0.95886,                0.87084,                 0.9478,                0.62487,                 1.1244,                0.46765,                  1.158,               0.002179,               0.002179,               0.002179
                    239,                0.91794,                0.46288,                0.99479,                 0.9851,                 0.8787,                0.94859,                0.62892,                 1.1388,                0.46842,                 1.1674,               0.002146,               0.002146,               0.002146
                    240,                0.90677,                0.45192,                 1.0008,                0.97823,                0.86797,                0.94291,                0.64064,                  1.113,                0.46371,                 1.1557,               0.002113,               0.002113,               0.002113
                    241,                0.90091,                0.45245,                 1.0042,                0.93615,                 0.8814,                0.93443,                0.62194,                 1.1251,                0.46717,                 1.1659,                0.00208,                0.00208,                0.00208
                    242,                0.91114,                0.45419,                0.99681,                0.95676,                0.92064,                0.94926,                0.63653,                 1.1118,                0.46433,                 1.1526,               0.002047,               0.002047,               0.002047
                    243,                0.89989,                0.45055,                0.99192,                0.96376,                0.92056,                0.95508,                0.63784,                 1.1213,                0.46806,                  1.159,               0.002014,               0.002014,               0.002014
                    244,                0.89185,                0.45144,                 1.0028,                 0.9717,                0.92459,                0.95166,                0.63474,                 1.1281,                0.47745,                 1.1583,               0.001981,               0.001981,               0.001981
                    245,                0.91537,                0.45753,                0.99121,                0.96612,                0.89661,                0.95151,                0.64308,                 1.1244,                0.46792,                 1.1608,               0.001948,               0.001948,               0.001948
                    246,                0.90803,                0.44915,                0.99707,                0.95546,                0.88116,                0.95425,                0.63883,                 1.1231,                0.46816,                 1.1616,               0.001915,               0.001915,               0.001915
                    247,                 0.8926,                0.44602,                0.98537,                0.97293,                 0.8756,                0.95011,                 0.6373,                 1.1253,                0.46656,                 1.1612,               0.001882,               0.001882,               0.001882
                    248,                0.90462,                0.44764,                0.98678,                0.93752,                0.91422,                0.96078,                0.64907,                 1.1263,                 0.4673,                  1.155,               0.001849,               0.001849,               0.001849
                    249,                 0.8974,                 0.4524,                 1.0001,                0.95931,                0.90356,                0.94993,                0.63543,                 1.1361,                0.47406,                 1.1677,               0.001816,               0.001816,               0.001816
                    250,                 0.8901,                0.45165,                0.99139,                0.94642,                0.92739,                0.94498,                0.62369,                 1.1384,                 0.4719,                 1.1731,               0.001783,               0.001783,               0.001783
                    251,                 0.8815,                0.43916,                0.98121,                0.95816,                 0.9017,                0.95591,                0.63666,                 1.1343,                 0.4723,                 1.1678,                0.00175,                0.00175,                0.00175
                    252,                0.90398,                 0.4498,                0.98615,                0.96241,                0.94524,                0.96768,                0.63912,                 1.1318,                0.46711,                 1.1676,               0.001717,               0.001717,               0.001717
                    253,                0.88468,                 0.4458,                0.99186,                 0.9451,                0.95205,                0.96657,                0.63684,                 1.1278,                0.47276,                 1.1701,               0.001684,               0.001684,               0.001684
                    254,                0.87918,                0.44289,                0.99306,                0.98632,                0.92298,                0.96951,                0.62441,                 1.1237,                0.45839,                  1.164,               0.001651,               0.001651,               0.001651
                    255,                0.89069,                0.44413,                0.99063,                0.97796,                0.92531,                0.95799,                 0.6304,                 1.1338,                0.47383,                 1.1594,               0.001618,               0.001618,               0.001618
                    256,                0.90351,                0.45101,                0.98568,                0.96597,                0.89422,                0.95042,                0.61825,                 1.1331,                0.47116,                 1.1683,               0.001585,               0.001585,               0.001585
                    257,                 0.9005,                0.44671,                0.98873,                0.98611,                0.90443,                 0.9623,                0.62906,                 1.1299,                0.47047,                 1.1625,               0.001552,               0.001552,               0.001552
                    258,                0.87739,                0.44409,                0.98093,                0.94898,                0.93046,                0.96328,                0.62567,                 1.1121,                0.45628,                 1.1536,               0.001519,               0.001519,               0.001519
                    259,                0.87003,                0.44095,                0.99516,                0.96114,                0.91794,                0.95857,                0.63267,                  1.119,                0.46145,                 1.1579,               0.001486,               0.001486,               0.001486
                    260,                 0.8698,                0.43176,                0.97376,                0.95939,                 0.9204,                0.95671,                0.62783,                 1.1192,                0.46238,                 1.1646,               0.001453,               0.001453,               0.001453
                    261,                 0.8864,                0.43651,                0.98794,                0.96032,                0.88381,                0.94551,                0.63553,                 1.1091,                0.46814,                 1.1555,                0.00142,                0.00142,                0.00142
                    262,                0.88365,                0.43994,                0.98442,                0.98006,                0.88598,                0.94855,                0.63071,                 1.1214,                0.46874,                 1.1639,               0.001387,               0.001387,               0.001387
                    263,                0.86492,                0.43382,                 0.9816,                0.95756,                0.88741,                0.94436,                0.62612,                 1.1306,                0.46219,                 1.1731,               0.001354,               0.001354,               0.001354
                    264,                0.90934,                0.44743,                0.98927,                0.94687,                0.92881,                0.94694,                0.63816,                 1.1231,                0.47128,                 1.1684,               0.001321,               0.001321,               0.001321
                    265,                 0.8873,                0.44365,                0.99436,                0.98687,                0.91335,                0.95553,                0.62609,                 1.1191,                0.46358,                 1.1665,               0.001288,               0.001288,               0.001288
                    266,                0.88068,                0.44143,                0.99368,                0.95843,                0.91928,                 0.9542,                0.62455,                 1.1149,                0.46089,                 1.1628,               0.001255,               0.001255,               0.001255
                    267,                0.89085,                0.44342,                0.99021,                0.97808,                 0.8891,                 0.9508,                0.64172,                 1.1228,                0.46394,                 1.1617,               0.001222,               0.001222,               0.001222
                    268,                0.87745,                0.43595,                0.97649,                0.98196,                0.89203,                0.94418,                0.63831,                 1.1181,                0.45636,                 1.1619,               0.001189,               0.001189,               0.001189
                    269,                0.85598,                  0.431,                 0.9842,                0.97341,                0.93009,                0.95674,                0.62637,                 1.1229,                0.46043,                 1.1707,               0.001156,               0.001156,               0.001156
                    270,                0.86955,                 0.4368,                0.98753,                0.96696,                0.90979,                0.96028,                   0.64,                 1.1227,                0.46698,                 1.1642,               0.001123,               0.001123,               0.001123
                    271,                0.87128,                0.43874,                0.98943,                0.93291,                  0.933,                0.95929,                0.64014,                 1.1222,                0.47051,                 1.1575,                0.00109,                0.00109,                0.00109
                    272,                0.85819,                0.42925,                0.98174,                0.94229,                 0.9435,                0.96163,                0.64235,                 1.1124,                0.46191,                 1.1557,               0.001057,               0.001057,               0.001057
                    273,                0.87232,                0.43669,                0.97508,                0.91492,                0.95234,                0.96604,                0.64751,                 1.1305,                0.46566,                 1.1658,               0.001024,               0.001024,               0.001024
                    274,                0.88655,                0.44124,                0.98774,                0.93273,                0.92841,                0.95242,                0.64567,                 1.1228,                0.46144,                 1.1599,               0.000991,               0.000991,               0.000991
                    275,                0.87007,                0.43256,                0.98703,                0.94052,                0.92388,                0.95092,                0.63196,                 1.1204,                0.46484,                 1.1627,               0.000958,               0.000958,               0.000958
                    276,                0.86859,                0.43279,                0.98201,                0.93582,                 0.9249,                0.95535,                0.62711,                 1.1239,                0.46529,                 1.1637,               0.000925,               0.000925,               0.000925
                    277,                0.87741,                0.43671,                 0.9838,                0.96118,                0.91654,                0.96306,                0.63975,                 1.1207,                0.46281,                 1.1591,               0.000892,               0.000892,               0.000892
                    278,                0.86034,                0.43256,                 0.9782,                0.97301,                0.92486,                0.95775,                0.62392,                 1.1312,                 0.4588,                 1.1658,               0.000859,               0.000859,               0.000859
                    279,                0.85611,                0.42467,                0.97634,                0.98397,                0.91202,                0.96038,                0.63893,                 1.1291,                0.46011,                 1.1643,               0.000826,               0.000826,               0.000826
                    280,                0.86343,                0.43173,                0.97685,                0.95349,                0.90614,                0.94816,                0.63771,                 1.1241,                0.46178,                 1.1636,               0.000793,               0.000793,               0.000793
                    281,                0.87597,                0.43719,                0.98344,                0.96797,                0.88867,                0.94974,                0.62918,                 1.1249,                0.46805,                 1.1643,                0.00076,                0.00076,                0.00076
                    282,                0.85989,                0.42584,                0.97567,                0.96578,                0.92542,                0.95624,                0.63602,                 1.1337,                0.46757,                 1.1707,               0.000727,               0.000727,               0.000727
                    283,                0.86755,                0.43469,                0.98151,                0.96298,                0.92676,                0.96121,                0.62479,                 1.1359,                0.46347,                 1.1668,               0.000694,               0.000694,               0.000694
                    284,                0.85679,                 0.4237,                0.96689,                0.95926,                0.92439,                0.95649,                0.62686,                 1.1271,                0.45881,                 1.1634,               0.000661,               0.000661,               0.000661
                    285,                0.85687,                0.43005,                0.96856,                0.93736,                 0.9221,                0.94823,                0.63037,                 1.1241,                0.45775,                 1.1631,               0.000628,               0.000628,               0.000628
                    286,                0.84692,                0.42242,                0.97261,                0.97323,                0.87488,                0.94631,                0.63962,                 1.1237,                0.45987,                 1.1636,               0.000595,               0.000595,               0.000595
                    287,                 0.8725,                0.43539,                0.97505,                0.94455,                0.91384,                0.95539,                0.63631,                 1.1183,                0.45962,                 1.1658,               0.000562,               0.000562,               0.000562
                    288,                0.84529,                0.42358,                 0.9744,                0.95629,                0.91689,                 0.9537,                0.62769,                 1.1318,                0.46089,                 1.1711,               0.000529,               0.000529,               0.000529
                    289,                0.86308,                0.43306,                0.98327,                0.95146,                0.92652,                0.95401,                0.63571,                 1.1297,                0.46223,                 1.1678,               0.000496,               0.000496,               0.000496
                    290,                 0.8569,                0.42432,                0.97537,                0.94181,                0.92724,                0.95243,                0.63532,                 1.1288,                0.45951,                 1.1699,               0.000463,               0.000463,               0.000463
                    291,                0.83322,                0.39885,                0.97688,                0.97942,                0.87611,                0.94847,                0.63723,                 1.1285,                0.46367,                 1.1706,                0.00043,                0.00043,                0.00043
                    292,                0.82542,                0.39369,                 0.9802,                0.95175,                 0.8806,                0.94463,                0.62908,                 1.1243,                 0.4651,                 1.1715,               0.000397,               0.000397,               0.000397
                    293,                0.81455,                0.38553,                0.97545,                0.94316,                0.87872,                0.94023,                0.62491,                 1.1285,                0.46806,                 1.1746,               0.000364,               0.000364,               0.000364
                    294,                0.81201,                 0.3905,                0.97617,                0.93908,                0.88045,                0.93684,                0.62636,                 1.1245,                0.46397,                 1.1693,               0.000331,               0.000331,               0.000331
                    295,                0.81717,                 0.3854,                0.97315,                0.93167,                0.90196,                0.93885,                0.63014,                   1.12,                0.46252,                 1.1669,               0.000298,               0.000298,               0.000298
                    296,                 0.8033,                0.37999,                0.96659,                0.92675,                 0.9104,                0.94686,                0.63766,                 1.1301,                0.46021,                 1.1713,               0.000265,               0.000265,               0.000265
                    297,                0.80602,                0.38432,                0.96125,                0.90813,                0.93157,                0.94755,                0.64274,                 1.1226,                0.46091,                 1.1679,               0.000232,               0.000232,               0.000232
                    298,                0.80776,                0.37809,                0.96923,                0.97526,                0.87054,                0.94583,                0.64017,                  1.123,                 0.4609,                 1.1686,               0.000199,               0.000199,               0.000199
                    299,                0.80122,                0.37685,                0.96662,                0.97889,                0.87239,                0.94597,                0.64506,                 1.1215,                0.46118,                 1.1677,               0.000166,               0.000166,               0.000166
                    300,                0.80198,                0.38178,                 0.9738,                 0.9806,                0.87048,                0.94583,                0.63986,                  1.122,                0.46173,                 1.1678,               0.000133,               0.000133,               0.000133
